Date,Year,Reef,ReefName,Site_name,Site_No,Lat,Long,Project,Collection organisation,Collection vessel,Reef_rep,Site_rep,PCR1_binary,PCR2_binary,LOD_sample_positive,PCR1_conc,PCR2_conc,Conc_mean
2/08/2025,2025,Rib reef,Rib Reef (18-032),RIBeDNA1,1,-18.4719,146.8788,AIMS Appropriation,AIMS,RV Cape Ferguson,8,8,0,1,1,0,16.06944054,8.034720272
2/08/2025,2025,Rib reef,Rib Reef (18-032),RIBeDNA1,1,-18.4719,146.8788,AIMS Appropriation,AIMS,RV Cape Ferguson,9,9,1,1,1,18.62535439,18.2629779,18.44416615
2/08/2025,2025,Rib reef,Rib Reef (18-032),RIBeDNA1,1,-18.4719,146.8788,AIMS Appropriation,AIMS,RV Cape Ferguson,10,10,1,0,1,34.60377306,0,17.30188653
2/08/2025,2025,Rib reef,Rib Reef (18-032),RIBeDNA1,1,-18.4719,146.8788,AIMS Appropriation,AIMS,RV Cape Ferguson,11,11,0,0,0,0,0,0
2/08/2025,2025,Rib reef,Rib Reef (18-032),RIBeDNA1,1,-18.4719,146.8788,AIMS Appropriation,AIMS,RV Cape Ferguson,12,12,0,0,0,0,0,0
2/08/2025,2025,Rib reef,Rib Reef (18-032),RIBeDNA2,2,-18.4805,146.87041,AIMS Appropriation,AIMS,RV Cape Ferguson,13,1,1,1,1,32.7905573,48.21491092,40.50273411
2/08/2025,2025,Rib reef,Rib Reef (18-032),RIBeDNA2,2,-18.4805,146.87041,AIMS Appropriation,AIMS,RV Cape Ferguson,14,2,1,1,1,98.93234968,52.76309699,75.84772334
2/08/2025,2025,Rib reef,Rib Reef (18-032),RIBeDNA2,2,-18.4805,146.87041,AIMS Appropriation,AIMS,RV Cape Ferguson,15,3,1,1,1,35.66863909,53.63983512,44.65423711
2/08/2025,2025,Rib reef,Rib Reef (18-032),RIBeDNA2,2,-18.4805,146.87041,AIMS Appropriation,AIMS,RV Cape Ferguson,16,4,1,1,1,53.80064249,34.20967162,44.00515705
2/08/2025,2025,Rib reef,Rib Reef (18-032),RIBeDNA2,2,-18.4805,146.87041,AIMS Appropriation,AIMS,RV Cape Ferguson,17,5,1,1,1,37.25562394,37.55692095,37.40627244
2/08/2025,2025,Rib reef,Rib Reef (18-032),RIBeDNA2,2,-18.4805,146.87041,AIMS Appropriation,AIMS,RV Cape Ferguson,18,6,1,1,1,35.42341143,16.20148122,25.81244633
2/08/2025,2025,Rib reef,Rib Reef (18-032),RIBeDNA2,2,-18.4805,146.87041,AIMS Appropriation,AIMS,RV Cape Ferguson,19,7,1,1,1,47.76467979,81.34721518,64.55594748
2/08/2025,2025,Rib reef,Rib Reef (18-032),RIBeDNA2,2,-18.4805,146.87041,AIMS Appropriation,AIMS,RV Cape Ferguson,20,8,1,1,1,79.93956506,197.7714658,138.8555154
2/08/2025,2025,Rib reef,Rib Reef (18-032),RIBeDNA2,2,-18.4805,146.87041,AIMS Appropriation,AIMS,RV Cape Ferguson,21,9,1,1,1,32.37843812,70.45437098,51.41640455
2/08/2025,2025,Rib reef,Rib Reef (18-032),RIBeDNA2,2,-18.4805,146.87041,AIMS Appropriation,AIMS,RV Cape Ferguson,22,10,1,1,1,35.37902534,37.76589185,36.5724586
2/08/2025,2025,Rib reef,Rib Reef (18-032),RIBeDNA2,2,-18.4805,146.87041,AIMS Appropriation,AIMS,RV Cape Ferguson,23,11,1,1,1,80.15014529,34.15174037,57.15094283
2/08/2025,2025,Rib reef,Rib Reef (18-032),RIBeDNA2,2,-18.4805,146.87041,AIMS Appropriation,AIMS,RV Cape Ferguson,24,12,1,1,1,82.55354762,32.78446421,57.66900592
2/08/2025,2025,Rib reef,Rib Reef (18-032),RIBeDNA3B,3,-18.47996667,146.8663333,AIMS Appropriation,AIMS,RV Cape Ferguson,25,1,1,1,1,67.6943019,97.66393304,82.67911747
2/08/2025,2025,Rib reef,Rib Reef (18-032),RIBeDNA3B,3,-18.47996667,146.8663333,AIMS Appropriation,AIMS,RV Cape Ferguson,26,2,1,1,1,101.5268505,88.93117905,95.22901475
2/08/2025,2025,Rib reef,Rib Reef (18-032),RIBeDNA3B,3,-18.47996667,146.8663333,AIMS Appropriation,AIMS,RV Cape Ferguson,27,3,1,1,1,178.1181872,291.3925946,234.7553909
2/08/2025,2025,Rib reef,Rib Reef (18-032),RIBeDNA3B,3,-18.47996667,146.8663333,AIMS Appropriation,AIMS,RV Cape Ferguson,28,4,1,1,1,115.15477,74.89467412,95.02472207
2/08/2025,2025,Rib reef,Rib Reef (18-032),RIBeDNA3B,3,-18.47996667,146.8663333,AIMS Appropriation,AIMS,RV Cape Ferguson,29,5,1,1,1,228.892082,94.94046271,161.9162723
2/08/2025,2025,Rib reef,Rib Reef (18-032),RIBeDNA3B,3,-18.47996667,146.8663333,AIMS Appropriation,AIMS,RV Cape Ferguson,30,6,1,1,1,64.03141469,159.0451956,111.5383051
2/08/2025,2025,Rib reef,Rib Reef (18-032),RIBeDNA3B,3,-18.47996667,146.8663333,AIMS Appropriation,AIMS,RV Cape Ferguson,31,7,1,1,1,234.4944298,239.7535264,237.1239781
2/08/2025,2025,Rib reef,Rib Reef (18-032),RIBeDNA3B,3,-18.47996667,146.8663333,AIMS Appropriation,AIMS,RV Cape Ferguson,32,8,1,1,1,153.7981689,150.7409871,152.269578
2/08/2025,2025,Rib reef,Rib Reef (18-032),RIBeDNA3B,3,-18.47996667,146.8663333,AIMS Appropriation,AIMS,RV Cape Ferguson,33,9,1,1,1,76.09771192,15.98646417,46.04208805
2/08/2025,2025,Rib reef,Rib Reef (18-032),RIBeDNA3B,3,-18.47996667,146.8663333,AIMS Appropriation,AIMS,RV Cape Ferguson,34,10,1,1,1,141.9358224,31.48308992,86.70945615
2/08/2025,2025,Rib reef,Rib Reef (18-032),RIBeDNA3B,3,-18.47996667,146.8663333,AIMS Appropriation,AIMS,RV Cape Ferguson,35,11,1,1,1,137.1177793,105.0315946,121.0746869
2/08/2025,2025,Rib reef,Rib Reef (18-032),RIBeDNA3B,3,-18.47996667,146.8663333,AIMS Appropriation,AIMS,RV Cape Ferguson,36,12,1,1,1,137.4314547,68.25065017,102.8410524
2/08/2025,2025,John Brewer reef,John Brewer Reef (18-075),JBReDNA1,1,-18.6146,147.0690333,AIMS Appropriation,AIMS,RV Cape Ferguson,1,1,1,1,1,101.4684677,47.94636369,74.7074157
2/08/2025,2025,John Brewer reef,John Brewer Reef (18-075),JBReDNA1,1,-18.6146,147.0690333,AIMS Appropriation,AIMS,RV Cape Ferguson,2,2,1,1,1,17.12516919,15.88644348,16.50580633
2/08/2025,2025,John Brewer reef,John Brewer Reef (18-075),JBReDNA1,1,-18.6146,147.0690333,AIMS Appropriation,AIMS,RV Cape Ferguson,3,3,1,1,1,17.16180705,33.80338848,25.48259776
2/08/2025,2025,John Brewer reef,John Brewer Reef (18-075),JBReDNA1,1,-18.6146,147.0690333,AIMS Appropriation,AIMS,RV Cape Ferguson,4,4,0,0,0,0,0,0
2/08/2025,2025,John Brewer reef,John Brewer Reef (18-075),JBReDNA1,1,-18.6146,147.0690333,AIMS Appropriation,AIMS,RV Cape Ferguson,5,5,0,1,1,0,33.22424591,16.61212295
2/08/2025,2025,John Brewer reef,John Brewer Reef (18-075),JBReDNA1,1,-18.6146,147.0690333,AIMS Appropriation,AIMS,RV Cape Ferguson,6,6,1,1,1,35.61824262,16.80152155,26.20988209
2/08/2025,2025,John Brewer reef,John Brewer Reef (18-075),JBReDNA1,1,-18.6146,147.0690333,AIMS Appropriation,AIMS,RV Cape Ferguson,7,7,1,1,1,38.37568313,33.3089076,35.84229536
2/08/2025,2025,John Brewer reef,John Brewer Reef (18-075),JBReDNA1,1,-18.6146,147.0690333,AIMS Appropriation,AIMS,RV Cape Ferguson,8,8,1,1,1,33.44938383,17.28536189,25.36737286
2/08/2025,2025,John Brewer reef,John Brewer Reef (18-075),JBReDNA1,1,-18.6146,147.0690333,AIMS Appropriation,AIMS,RV Cape Ferguson,9,9,1,1,1,47.48832732,33.87801647,40.6831719
2/08/2025,2025,John Brewer reef,John Brewer Reef (18-075),JBReDNA1,1,-18.6146,147.0690333,AIMS Appropriation,AIMS,RV Cape Ferguson,10,10,0,1,1,0,18.06758121,9.033790603
2/08/2025,2025,John Brewer reef,John Brewer Reef (18-075),JBReDNA1,1,-18.6146,147.0690333,AIMS Appropriation,AIMS,RV Cape Ferguson,11,11,1,1,1,33.7452136,50.01173615,41.87847488
2/08/2025,2025,John Brewer reef,John Brewer Reef (18-075),JBReDNA1,1,-18.6146,147.0690333,AIMS Appropriation,AIMS,RV Cape Ferguson,12,12,0,1,1,0,15.29240906,7.646204531
2/08/2025,2025,John Brewer reef,John Brewer Reef (18-075),JBReDNA2,2,-18.61598333,147.0598333,AIMS Appropriation,AIMS,RV Cape Ferguson,13,1,0,0,0,0,0,0
2/08/2025,2025,John Brewer reef,John Brewer Reef (18-075),JBReDNA2,2,-18.61598333,147.0598333,AIMS Appropriation,AIMS,RV Cape Ferguson,14,2,0,0,0,0,0,0
2/08/2025,2025,John Brewer reef,John Brewer Reef (18-075),JBReDNA2,2,-18.61598333,147.0598333,AIMS Appropriation,AIMS,RV Cape Ferguson,15,3,0,0,0,0,0,0
2/08/2025,2025,John Brewer reef,John Brewer Reef (18-075),JBReDNA2,2,-18.61598333,147.0598333,AIMS Appropriation,AIMS,RV Cape Ferguson,16,4,0,0,0,0,0,0
2/08/2025,2025,John Brewer reef,John Brewer Reef (18-075),JBReDNA2,2,-18.61598333,147.0598333,AIMS Appropriation,AIMS,RV Cape Ferguson,17,5,0,1,1,0,16.40632935,8.203164674
2/08/2025,2025,John Brewer reef,John Brewer Reef (18-075),JBReDNA2,2,-18.61598333,147.0598333,AIMS Appropriation,AIMS,RV Cape Ferguson,18,6,0,0,0,0,0,0
2/08/2025,2025,John Brewer reef,John Brewer Reef (18-075),JBReDNA2,2,-18.61598333,147.0598333,AIMS Appropriation,AIMS,RV Cape Ferguson,19,7,0,0,0,0,0,0
2/08/2025,2025,John Brewer reef,John Brewer Reef (18-075),JBReDNA2,2,-18.61598333,147.0598333,AIMS Appropriation,AIMS,RV Cape Ferguson,20,8,0,0,0,0,0,0
2/08/2025,2025,John Brewer reef,John Brewer Reef (18-075),JBReDNA2,2,-18.61598333,147.0598333,AIMS Appropriation,AIMS,RV Cape Ferguson,21,9,0,0,0,0,0,0
2/08/2025,2025,John Brewer reef,John Brewer Reef (18-075),JBReDNA2,2,-18.61598333,147.0598333,AIMS Appropriation,AIMS,RV Cape Ferguson,22,10,0,0,0,0,0,0
2/08/2025,2025,John Brewer reef,John Brewer Reef (18-075),JBReDNA2,2,-18.61598333,147.0598333,AIMS Appropriation,AIMS,RV Cape Ferguson,23,11,0,0,0,0,0,0
2/08/2025,2025,John Brewer reef,John Brewer Reef (18-075),JBReDNA2,2,-18.61598333,147.0598333,AIMS Appropriation,AIMS,RV Cape Ferguson,24,12,0,0,0,0,0,0
2/08/2025,2025,John Brewer reef,John Brewer Reef (18-075),JBReDNA3,3,-18.62203333,147.0525333,AIMS Appropriation,AIMS,RV Cape Ferguson,25,1,1,1,1,68.9472869,18.09444353,43.52086522
2/08/2025,2025,John Brewer reef,John Brewer Reef (18-075),JBReDNA3,3,-18.62203333,147.0525333,AIMS Appropriation,AIMS,RV Cape Ferguson,26,2,1,1,1,36.79345027,33.33407342,35.06376185
2/08/2025,2025,John Brewer reef,John Brewer Reef (18-075),JBReDNA3,3,-18.62203333,147.0525333,AIMS Appropriation,AIMS,RV Cape Ferguson,27,3,1,1,1,17.77727678,17.60261133,17.68994406
2/08/2025,2025,John Brewer reef,John Brewer Reef (18-075),JBReDNA3,3,-18.62203333,147.0525333,AIMS Appropriation,AIMS,RV Cape Ferguson,28,4,1,1,1,49.89390224,19.18002069,34.53696147
2/08/2025,2025,John Brewer reef,John Brewer Reef (18-075),JBReDNA3,3,-18.62203333,147.0525333,AIMS Appropriation,AIMS,RV Cape Ferguson,29,5,0,0,0,0,0,0
2/08/2025,2025,John Brewer reef,John Brewer Reef (18-075),JBReDNA3,3,-18.62203333,147.0525333,AIMS Appropriation,AIMS,RV Cape Ferguson,30,6,1,1,1,83.70476961,47.20042348,65.45259655
2/08/2025,2025,John Brewer reef,John Brewer Reef (18-075),JBReDNA3,3,-18.62203333,147.0525333,AIMS Appropriation,AIMS,RV Cape Ferguson,31,7,0,0,0,0,0,0
2/08/2025,2025,John Brewer reef,John Brewer Reef (18-075),JBReDNA3,3,-18.62203333,147.0525333,AIMS Appropriation,AIMS,RV Cape Ferguson,32,8,1,1,1,50.9184435,71.75059319,61.33451834
2/08/2025,2025,John Brewer reef,John Brewer Reef (18-075),JBReDNA3,3,-18.62203333,147.0525333,AIMS Appropriation,AIMS,RV Cape Ferguson,33,9,1,1,1,83.60958695,35.27824134,59.44391415
2/08/2025,2025,John Brewer reef,John Brewer Reef (18-075),JBReDNA3,3,-18.62203333,147.0525333,AIMS Appropriation,AIMS,RV Cape Ferguson,34,10,1,1,1,80.98138869,30.93939722,55.96039295
2/08/2025,2025,John Brewer reef,John Brewer Reef (18-075),JBReDNA3,3,-18.62203333,147.0525333,AIMS Appropriation,AIMS,RV Cape Ferguson,35,11,1,1,1,114.9725765,34.60377306,74.78817478
2/08/2025,2025,John Brewer reef,John Brewer Reef (18-075),JBReDNA3,3,-18.62203333,147.0525333,AIMS Appropriation,AIMS,RV Cape Ferguson,36,12,1,1,1,49.1276443,67.01626629,58.07195529
2/08/2025,2025,John Brewer reef,John Brewer Reef (18-075),JBReDNA4,4,-18.62231667,147.0433,AIMS Appropriation,AIMS,RV Cape Ferguson,37,1,1,1,1,64.68566805,37.54892796,51.11729801
2/08/2025,2025,John Brewer reef,John Brewer Reef (18-075),JBReDNA4,4,-18.62231667,147.0433,AIMS Appropriation,AIMS,RV Cape Ferguson,38,2,1,1,1,16.79512449,35.63442528,26.21477488
2/08/2025,2025,John Brewer reef,John Brewer Reef (18-075),JBReDNA4,4,-18.62231667,147.0433,AIMS Appropriation,AIMS,RV Cape Ferguson,39,3,1,1,1,17.22882763,51.76735371,34.49809067
2/08/2025,2025,John Brewer reef,John Brewer Reef (18-075),JBReDNA4,4,-18.62231667,147.0433,AIMS Appropriation,AIMS,RV Cape Ferguson,40,4,0,1,1,0,18.44238639,9.221193194
2/08/2025,2025,John Brewer reef,John Brewer Reef (18-075),JBReDNA4,4,-18.62231667,147.0433,AIMS Appropriation,AIMS,RV Cape Ferguson,41,5,1,0,1,16.37056433,0,8.185282163
2/08/2025,2025,John Brewer reef,John Brewer Reef (18-075),JBReDNA4,4,-18.62231667,147.0433,AIMS Appropriation,AIMS,RV Cape Ferguson,42,6,1,0,1,17.96275266,0,8.981376328
3/08/2025,2025,Davies Reef,Davies Reef (18-096),DREDNA1,1,-18.82628333,147.6294,AIMS Appropriation,AIMS,RV Cape Ferguson,1,1,1,1,1,133.5002035,85.68820953,109.5942065
3/08/2025,2025,Davies Reef,Davies Reef (18-096),DREDNA1,1,-18.82628333,147.6294,AIMS Appropriation,AIMS,RV Cape Ferguson,2,2,1,1,1,141.3248599,147.43765,144.3812549
3/08/2025,2025,Davies Reef,Davies Reef (18-096),DREDNA1,1,-18.82628333,147.6294,AIMS Appropriation,AIMS,RV Cape Ferguson,3,3,1,1,1,171.9846547,119.0501511,145.5174029
3/08/2025,2025,Davies Reef,Davies Reef (18-096),DREDNA1,1,-18.82628333,147.6294,AIMS Appropriation,AIMS,RV Cape Ferguson,4,4,1,1,1,248.4393239,413.5028243,330.9710741
3/08/2025,2025,Davies Reef,Davies Reef (18-096),DREDNA1,1,-18.82628333,147.6294,AIMS Appropriation,AIMS,RV Cape Ferguson,5,5,1,1,1,143.1519628,92.69143045,117.9216966
3/08/2025,2025,Davies Reef,Davies Reef (18-096),DREDNA1,1,-18.82628333,147.6294,AIMS Appropriation,AIMS,RV Cape Ferguson,6,6,1,1,1,100.2958685,96.1823523,98.23911041
3/08/2025,2025,Davies Reef,Davies Reef (18-096),DREDNA1,1,-18.82628333,147.6294,AIMS Appropriation,AIMS,RV Cape Ferguson,7,7,1,1,1,100.8307278,148.4158695,124.6232986
3/08/2025,2025,Davies Reef,Davies Reef (18-096),DREDNA1,1,-18.82628333,147.6294,AIMS Appropriation,AIMS,RV Cape Ferguson,8,8,1,1,1,116.9481486,87.55889833,102.2535235
3/08/2025,2025,Davies Reef,Davies Reef (18-096),DREDNA1,1,-18.82628333,147.6294,AIMS Appropriation,AIMS,RV Cape Ferguson,9,9,1,1,1,118.2467401,102.993384,110.6200621
3/08/2025,2025,Davies Reef,Davies Reef (18-096),DREDNA1,1,-18.82628333,147.6294,AIMS Appropriation,AIMS,RV Cape Ferguson,10,10,1,1,1,72.74512947,56.51127398,64.62820172
3/08/2025,2025,Davies Reef,Davies Reef (18-096),DREDNA1,1,-18.82628333,147.6294,AIMS Appropriation,AIMS,RV Cape Ferguson,11,11,1,1,1,205.7366252,222.4652767,214.100951
3/08/2025,2025,Davies Reef,Davies Reef (18-096),DREDNA1,1,-18.82628333,147.6294,AIMS Appropriation,AIMS,RV Cape Ferguson,12,12,1,1,1,197.9479373,108.4376067,153.192772
3/08/2025,2025,Davies Reef,Davies Reef (18-096),DREDNA2,2,-18.83086667,147.6354833,AIMS Appropriation,AIMS,RV Cape Ferguson,13,1,1,0,1,16.52539708,0,8.262698539
3/08/2025,2025,Davies Reef,Davies Reef (18-096),DREDNA2,2,-18.83086667,147.6354833,AIMS Appropriation,AIMS,RV Cape Ferguson,14,2,1,1,1,220.3498721,259.1788888,239.7643805
3/08/2025,2025,Davies Reef,Davies Reef (18-096),DREDNA2,2,-18.83086667,147.6354833,AIMS Appropriation,AIMS,RV Cape Ferguson,15,3,1,1,1,90.37954509,53.0114159,71.6954805
3/08/2025,2025,Davies Reef,Davies Reef (18-096),DREDNA2,2,-18.83086667,147.6354833,AIMS Appropriation,AIMS,RV Cape Ferguson,16,4,1,1,1,86.83080375,98.44026268,92.63553321
3/08/2025,2025,Davies Reef,Davies Reef (18-096),DREDNA2,2,-18.83086667,147.6354833,AIMS Appropriation,AIMS,RV Cape Ferguson,17,5,1,0,1,33.50018263,0,16.75009131
3/08/2025,2025,Davies Reef,Davies Reef (18-096),DREDNA2,2,-18.83086667,147.6354833,AIMS Appropriation,AIMS,RV Cape Ferguson,18,6,1,1,1,33.63426626,69.63768303,51.63597465
3/08/2025,2025,Davies Reef,Davies Reef (18-096),DREDNA2,2,-18.83086667,147.6354833,AIMS Appropriation,AIMS,RV Cape Ferguson,19,7,1,1,1,16.0365846,16.7116262,16.3741054
3/08/2025,2025,Davies Reef,Davies Reef (18-096),DREDNA2,2,-18.83086667,147.6354833,AIMS Appropriation,AIMS,RV Cape Ferguson,20,8,1,1,1,18.63518916,17.21790321,17.92654619
3/08/2025,2025,Davies Reef,Davies Reef (18-096),DREDNA2,2,-18.83086667,147.6354833,AIMS Appropriation,AIMS,RV Cape Ferguson,21,9,1,1,1,131.2048942,190.1708186,160.6878564
3/08/2025,2025,Davies Reef,Davies Reef (18-096),DREDNA2,2,-18.83086667,147.6354833,AIMS Appropriation,AIMS,RV Cape Ferguson,22,10,1,1,1,91.94369316,117.208913,104.5763031
3/08/2025,2025,Davies Reef,Davies Reef (18-096),DREDNA2,2,-18.83086667,147.6354833,AIMS Appropriation,AIMS,RV Cape Ferguson,23,11,1,1,1,146.1555004,98.92772734,122.5416139
3/08/2025,2025,Davies Reef,Davies Reef (18-096),DREDNA2,2,-18.83086667,147.6354833,AIMS Appropriation,AIMS,RV Cape Ferguson,24,12,1,1,1,135.7279569,146.3979989,141.0629779
3/08/2025,2025,Davies Reef,Davies Reef (18-096),DREDNA3,3,-18.82371667,147.6448667,AIMS Appropriation,AIMS,RV Cape Ferguson,25,1,1,0,1,36.10836044,0,18.05418022
3/08/2025,2025,Davies Reef,Davies Reef (18-096),DREDNA3,3,-18.82371667,147.6448667,AIMS Appropriation,AIMS,RV Cape Ferguson,26,2,1,0,1,17.08785854,0,8.543929271
3/08/2025,2025,Davies Reef,Davies Reef (18-096),DREDNA3,3,-18.82371667,147.6448667,AIMS Appropriation,AIMS,RV Cape Ferguson,27,3,1,0,1,16.03731215,0,8.018656075
3/08/2025,2025,Davies Reef,Davies Reef (18-096),DREDNA3,3,-18.82371667,147.6448667,AIMS Appropriation,AIMS,RV Cape Ferguson,28,4,0,1,1,0,16.94592051,8.472960256
3/08/2025,2025,Davies Reef,Davies Reef (18-096),DREDNA3,3,-18.82371667,147.6448667,AIMS Appropriation,AIMS,RV Cape Ferguson,29,5,1,1,1,31.85389638,17.40298122,24.6284388
3/08/2025,2025,Davies Reef,Davies Reef (18-096),DREDNA3,3,-18.82371667,147.6448667,AIMS Appropriation,AIMS,RV Cape Ferguson,30,6,0,1,1,0,16.66113473,8.330567367
3/08/2025,2025,Davies Reef,Davies Reef (18-096),DREDNA3,3,-18.82371667,147.6448667,AIMS Appropriation,AIMS,RV Cape Ferguson,31,7,0,1,1,0,33.01446587,16.50723293
3/08/2025,2025,Davies Reef,Davies Reef (18-096),DREDNA3,3,-18.82371667,147.6448667,AIMS Appropriation,AIMS,RV Cape Ferguson,32,8,0,0,0,0,0,0
3/08/2025,2025,Davies Reef,Davies Reef (18-096),DREDNA3,3,-18.82371667,147.6448667,AIMS Appropriation,AIMS,RV Cape Ferguson,33,9,0,1,1,0,17.21790321,8.608951606
3/08/2025,2025,Davies Reef,Davies Reef (18-096),DREDNA3,3,-18.82371667,147.6448667,AIMS Appropriation,AIMS,RV Cape Ferguson,34,10,1,1,1,34.485434,38.32567781,36.4055559
3/08/2025,2025,Davies Reef,Davies Reef (18-096),DREDNA3,3,-18.82371667,147.6448667,AIMS Appropriation,AIMS,RV Cape Ferguson,35,11,0,1,1,0,16.41166918,8.20583459
3/08/2025,2025,Davies Reef,Davies Reef (18-096),DREDNA3,3,-18.82371667,147.6448667,AIMS Appropriation,AIMS,RV Cape Ferguson,36,12,0,0,0,0,0,0
3/08/2025,2025,Davies Reef,Davies Reef (18-096),DREDNA4,4,-18.82326,147.6326,AIMS Appropriation,AIMS,RV Cape Ferguson,37,1,1,1,1,19.14880201,62.60874867,40.87877534
3/08/2025,2025,Davies Reef,Davies Reef (18-096),DREDNA4,4,-18.82326,147.6326,AIMS Appropriation,AIMS,RV Cape Ferguson,38,2,1,1,1,35.34713611,32.93744177,34.14228894
3/08/2025,2025,Davies Reef,Davies Reef (18-096),DREDNA4,4,-18.82326,147.6326,AIMS Appropriation,AIMS,RV Cape Ferguson,39,3,0,1,1,0,17.32524186,8.662620932
3/08/2025,2025,Davies Reef,Davies Reef (18-096),DREDNA4,4,-18.82326,147.6326,AIMS Appropriation,AIMS,RV Cape Ferguson,40,4,1,0,1,17.87541769,0,8.937708847
3/08/2025,2025,Davies Reef,Davies Reef (18-096),DREDNA4,4,-18.82326,147.6326,AIMS Appropriation,AIMS,RV Cape Ferguson,41,5,0,1,1,0,17.3116453,8.65582265
3/08/2025,2025,Davies Reef,Davies Reef (18-096),DREDNA4,4,-18.82326,147.6326,AIMS Appropriation,AIMS,RV Cape Ferguson,42,6,1,0,1,17.32439138,0,8.66219569
3/08/2025,2025,Bowden Reef,Bowden Reef (19-019),BREDNA1,1,-19.0381,147.9262833,AIMS Appropriation,AIMS,RV Cape Ferguson,1,1,0,0,0,0,0,0
3/08/2025,2025,Bowden Reef,Bowden Reef (19-019),BREDNA1,1,-19.0381,147.9262833,AIMS Appropriation,AIMS,RV Cape Ferguson,2,2,0,0,0,0,0,0
3/08/2025,2025,Bowden Reef,Bowden Reef (19-019),BREDNA1,1,-19.0381,147.9262833,AIMS Appropriation,AIMS,RV Cape Ferguson,3,3,0,1,1,0,16.40328057,8.201640286
3/08/2025,2025,Bowden Reef,Bowden Reef (19-019),BREDNA1,1,-19.0381,147.9262833,AIMS Appropriation,AIMS,RV Cape Ferguson,4,4,0,0,0,0,0,0
3/08/2025,2025,Bowden Reef,Bowden Reef (19-019),BREDNA1,1,-19.0381,147.9262833,AIMS Appropriation,AIMS,RV Cape Ferguson,5,5,1,1,1,50.63112974,17.55620465,34.09366719
3/08/2025,2025,Bowden Reef,Bowden Reef (19-019),BREDNA1,1,-19.0381,147.9262833,AIMS Appropriation,AIMS,RV Cape Ferguson,6,6,0,0,0,0,0,0
3/08/2025,2025,Bowden Reef,Bowden Reef (19-019),BREDNA1,1,-19.0381,147.9262833,AIMS Appropriation,AIMS,RV Cape Ferguson,7,7,1,0,1,16.59220979,0,8.296104893
3/08/2025,2025,Bowden Reef,Bowden Reef (19-019),BREDNA1,1,-19.0381,147.9262833,AIMS Appropriation,AIMS,RV Cape Ferguson,8,8,1,1,1,17.60788076,51.18180066,34.39484071
3/08/2025,2025,Bowden Reef,Bowden Reef (19-019),BREDNA1,1,-19.0381,147.9262833,AIMS Appropriation,AIMS,RV Cape Ferguson,9,9,1,1,1,33.57667029,33.93175676,33.75421353
3/08/2025,2025,Bowden Reef,Bowden Reef (19-019),BREDNA1,1,-19.0381,147.9262833,AIMS Appropriation,AIMS,RV Cape Ferguson,10,10,1,0,1,35.41630358,0,17.70815179
3/08/2025,2025,Bowden Reef,Bowden Reef (19-019),BREDNA1,1,-19.0381,147.9262833,AIMS Appropriation,AIMS,RV Cape Ferguson,11,11,0,1,1,0,18.33032146,9.16516073
3/08/2025,2025,Bowden Reef,Bowden Reef (19-019),BREDNA1,1,-19.0381,147.9262833,AIMS Appropriation,AIMS,RV Cape Ferguson,12,12,0,0,0,0,0,0
3/08/2025,2025,Bowden Reef,Bowden Reef (19-019),BREDNA2,2,-19.0308,147.93625,AIMS Appropriation,AIMS,RV Cape Ferguson,13,1,1,1,1,32.71153942,15.99733271,24.35443606
3/08/2025,2025,Bowden Reef,Bowden Reef (19-019),BREDNA2,2,-19.0308,147.93625,AIMS Appropriation,AIMS,RV Cape Ferguson,14,2,1,1,1,31.96496442,16.55795909,24.26146176
3/08/2025,2025,Bowden Reef,Bowden Reef (19-019),BREDNA2,2,-19.0308,147.93625,AIMS Appropriation,AIMS,RV Cape Ferguson,15,3,0,1,1,0,17.43220612,8.716103062
3/08/2025,2025,Bowden Reef,Bowden Reef (19-019),BREDNA2,2,-19.0308,147.93625,AIMS Appropriation,AIMS,RV Cape Ferguson,16,4,1,0,1,16.98506624,0,8.492533118
3/08/2025,2025,Bowden Reef,Bowden Reef (19-019),BREDNA2,2,-19.0308,147.93625,AIMS Appropriation,AIMS,RV Cape Ferguson,17,5,0,1,1,0,16.83598459,8.417992294
3/08/2025,2025,Bowden Reef,Bowden Reef (19-019),BREDNA2,2,-19.0308,147.93625,AIMS Appropriation,AIMS,RV Cape Ferguson,18,6,1,0,1,17.0862034,0,8.543101698
3/08/2025,2025,Bowden Reef,Bowden Reef (19-019),BREDNA2,2,-19.0308,147.93625,AIMS Appropriation,AIMS,RV Cape Ferguson,19,7,0,0,0,0,0,0
3/08/2025,2025,Bowden Reef,Bowden Reef (19-019),BREDNA2,2,-19.0308,147.93625,AIMS Appropriation,AIMS,RV Cape Ferguson,20,8,1,0,1,51.46290064,0,25.73145032
3/08/2025,2025,Bowden Reef,Bowden Reef (19-019),BREDNA2,2,-19.0308,147.93625,AIMS Appropriation,AIMS,RV Cape Ferguson,21,9,0,0,0,0,0,0
3/08/2025,2025,Bowden Reef,Bowden Reef (19-019),BREDNA2,2,-19.0308,147.93625,AIMS Appropriation,AIMS,RV Cape Ferguson,22,10,1,1,1,17.10524932,18.29895861,17.70210396
3/08/2025,2025,Bowden Reef,Bowden Reef (19-019),BREDNA2,2,-19.0308,147.93625,AIMS Appropriation,AIMS,RV Cape Ferguson,23,11,1,1,1,17.12267697,33.99712667,25.55990182
