ReefName,ReefLabel,SurveyDate,Bottomtime,Cohort1,Cohort2,Cohort3,Cohort4
Fore And Aft Reef (18-043),18-043,2023-02-18T00:00:00Z,400,0,2,1,0
Martin Reef (14-123),14-123,2023-02-18T00:00:00Z,360,0,0,0,0
Startle Reefs (15-028),15-028,2023-02-18T00:00:00Z,480,1,7,2,0
Michaelmas Reef (16-060),16-060,2023-02-17T00:00:00Z,500,0,1,0,0
Michaelmas Reef (16-060),16-060,2023-02-17T00:00:00Z,500,1,0,0,0
Michaelmas Reef (16-060),16-060,2023-02-17T00:00:00Z,500,1,1,0,0
Michaelmas Reef (16-060),16-060,2023-02-17T00:00:00Z,500,0,0,0,0
Fitzroy Reef (23-077),23-077,2023-02-17T00:00:00Z,260,0,0,2,4
Lady Musgrave Reef (23-082a),23-082a,2023-02-17T00:00:00Z,245,0,0,4,2
Lady Musgrave Reef (23-082a),23-082a,2023-02-17T00:00:00Z,196,0,0,2,0
Green Island Reef (16-049),16-049,2023-02-17T00:00:00Z,385,0,0,0,0
Green Island Reef (16-049),16-049,2023-02-17T00:00:00Z,385,0,2,0,0
Fore And Aft Reef (18-043),18-043,2023-02-17T00:00:00Z,400,0,0,0,0
Fore And Aft Reef (18-043),18-043,2023-02-17T00:00:00Z,400,0,0,0,0
Fore And Aft Reef (18-043),18-043,2023-02-17T00:00:00Z,400,0,0,0,0
Fore And Aft Reef (18-043),18-043,2023-02-17T00:00:00Z,400,0,0,0,0
Martin Reef (14-123),14-123,2023-02-17T00:00:00Z,400,0,0,0,0
Martin Reef (14-123),14-123,2023-02-17T00:00:00Z,400,0,2,1,0
Martin Reef (14-123),14-123,2023-02-17T00:00:00Z,400,0,1,1,0
Martin Reef (14-123),14-123,2023-02-17T00:00:00Z,400,0,0,2,0
Michaelmas Reef (16-060),16-060,2023-02-16T00:00:00Z,500,0,1,0,0
Michaelmas Reef (16-060),16-060,2023-02-16T00:00:00Z,500,0,1,0,0
Michaelmas Reef (16-060),16-060,2023-02-16T00:00:00Z,500,0,0,0,0
Michaelmas Reef (16-060),16-060,2023-02-16T00:00:00Z,500,0,1,0,0
Lady Musgrave Reef (23-082a),23-082a,2023-02-16T00:00:00Z,231,0,0,1,0
Lady Musgrave Reef (23-082a),23-082a,2023-02-16T00:00:00Z,259,0,0,0,2
Fairfax Islands Reef (23-081),23-081,2023-02-16T00:00:00Z,300,0,0,1,3
Lady Musgrave Reef (23-082a),23-082a,2023-02-16T00:00:00Z,245,0,0,1,0
Fairfax Islands Reef (23-081),23-081,2023-02-16T00:00:00Z,354,0,0,3,0
Fore And Aft Reef (18-043),18-043,2023-02-16T00:00:00Z,400,0,1,0,0
Fore And Aft Reef (18-043),18-043,2023-02-16T00:00:00Z,400,0,0,0,0
Pixie Reef (16-040),16-040,2023-02-15T00:00:00Z,430,2,13,12,1
Pixie Reef (16-040),16-040,2023-02-15T00:00:00Z,480,2,6,9,5
Pixie Reef (16-040),16-040,2023-02-15T00:00:00Z,480,0,6,12,2
Pixie Reef (16-040),16-040,2023-02-15T00:00:00Z,430,0,10,8,3
Batt Reef (16-029),16-029,2023-02-15T00:00:00Z,385,0,0,0,0
Batt Reef (16-029),16-029,2023-02-15T00:00:00Z,385,0,0,0,0
Batt Reef (16-029),16-029,2023-02-15T00:00:00Z,385,0,0,0,0
Batt Reef (16-029),16-029,2023-02-15T00:00:00Z,385,1,2,0,0
Langford-Bird Reef (20-019),20-019,2023-02-15T00:00:00Z,87,0,0,0,0
Langford-Bird Reef (20-019),20-019,2023-02-15T00:00:00Z,54,0,0,0,0
Langford-Bird Reef (20-019),20-019,2023-02-15T00:00:00Z,96,0,0,1,1
Langford-Bird Reef (20-019),20-019,2023-02-15T00:00:00Z,126,0,0,0,0
Langford-Bird Reef (20-019),20-019,2023-02-15T00:00:00Z,63,0,0,0,0
Langford-Bird Reef (20-019),20-019,2023-02-15T00:00:00Z,54,0,0,0,0
Langford-Bird Reef (20-019),20-019,2023-02-15T00:00:00Z,63,0,0,0,0
Langford-Bird Reef (20-019),20-019,2023-02-15T00:00:00Z,84,0,0,0,0
Eddy Reef (17-047),17-047,2023-02-15T00:00:00Z,400,0,0,0,0
Eddy Reef (17-047),17-047,2023-02-15T00:00:00Z,400,0,1,0,0
Eddy Reef (17-047),17-047,2023-02-15T00:00:00Z,400,0,0,0,0
Eddy Reef (17-047),17-047,2023-02-15T00:00:00Z,400,0,0,0,0
Agincourt Reefs (No 4) (15-096),15-096,2023-02-15T00:00:00Z,385,0,0,0,0
Agincourt Reefs (No 4) (15-096),15-096,2023-02-15T00:00:00Z,385,0,0,0,0
Agincourt Reefs (No 4) (15-096),15-096,2023-02-15T00:00:00Z,400,0,0,0,0
Agincourt Reefs (No 4) (15-096),15-096,2023-02-15T00:00:00Z,400,0,0,0,0
(Little) Broadhurst Reef (18-106),18-106,2023-02-14T00:00:00Z,460,0,1,2,3
(Little) Broadhurst Reef (18-106),18-106,2023-02-14T00:00:00Z,398,0,0,2,4
Circular Quay Reef (19-134),19-134,2023-02-14T00:00:00Z,177,0,2,10,11
Circular Quay Reef (19-134),19-134,2023-02-14T00:00:00Z,174,1,4,3,3
Circular Quay Reef (19-134),19-134,2023-02-14T00:00:00Z,180,0,0,2,2
Circular Quay Reef (19-134),19-134,2023-02-14T00:00:00Z,180,0,3,14,18
Circular Quay Reef (19-134),19-134,2023-02-14T00:00:00Z,180,0,1,0,1
Circular Quay Reef (19-134),19-134,2023-02-14T00:00:00Z,174,0,2,2,2
Circular Quay Reef (19-134),19-134,2023-02-14T00:00:00Z,180,0,0,0,1
Circular Quay Reef (19-134),19-134,2023-02-14T00:00:00Z,165,1,0,6,11
Eddy Reef (17-047),17-047,2023-02-14T00:00:00Z,400,0,0,0,0
Eddy Reef (17-047),17-047,2023-02-14T00:00:00Z,400,0,0,0,0
Eddy Reef (17-047),17-047,2023-02-14T00:00:00Z,400,0,0,0,0
Eddy Reef (17-047),17-047,2023-02-14T00:00:00Z,400,0,0,0,0
(Little) Broadhurst Reef (18-106),18-106,2023-02-13T00:00:00Z,397,0,0,5,1
Circular Quay Reef (19-134),19-134,2023-02-13T00:00:00Z,171,0,1,1,1
Circular Quay Reef (19-134),19-134,2023-02-13T00:00:00Z,174,0,2,5,6
Circular Quay Reef (19-134),19-134,2023-02-13T00:00:00Z,153,0,2,12,9
Circular Quay Reef (19-134),19-134,2023-02-13T00:00:00Z,159,1,0,2,11
Circular Quay Reef (19-134),19-134,2023-02-13T00:00:00Z,165,0,2,2,2
Circular Quay Reef (19-134),19-134,2023-02-13T00:00:00Z,135,0,3,5,4
Circular Quay Reef (19-134),19-134,2023-02-13T00:00:00Z,159,0,0,5,2
Circular Quay Reef (19-134),19-134,2023-02-13T00:00:00Z,150,0,1,5,6
Banfield Reef (North) (18-105a),18-105a,2023-02-12T00:00:00Z,504,5,17,26,10
Banfield Reef (North) (18-105a),18-105a,2023-02-12T00:00:00Z,340,1,11,25,23
Banfield Reef (North) (18-105a),18-105a,2023-02-12T00:00:00Z,418,1,5,21,21
Banfield Reef (North) (18-105a),18-105a,2023-02-12T00:00:00Z,524,3,12,32,49
Circular Quay Reef (19-134),19-134,2023-02-12T00:00:00Z,135,0,2,12,7
Circular Quay Reef (19-134),19-134,2023-02-12T00:00:00Z,132,0,2,3,3
Circular Quay Reef (19-134),19-134,2023-02-12T00:00:00Z,138,0,6,12,7
Circular Quay Reef (19-134),19-134,2023-02-12T00:00:00Z,132,0,0,6,2
Circular Quay Reef (19-134),19-134,2023-02-12T00:00:00Z,165,0,1,3,10
Circular Quay Reef (19-134),19-134,2023-02-12T00:00:00Z,141,0,3,9,9
Banfield Reef (North) (18-105a),18-105a,2023-02-11T00:00:00Z,501,3,6,8,3
Banfield Reef (North) (18-105a),18-105a,2023-02-11T00:00:00Z,480,1,4,9,10
Banfield Reef (North) (18-105a),18-105a,2023-02-11T00:00:00Z,369,0,0,0,0
Banfield Reef (North) (18-105a),18-105a,2023-02-11T00:00:00Z,488,2,4,5,12
Banfield Reef (North) (18-105a),18-105a,2023-02-10T00:00:00Z,514,1,2,3,9
Banfield Reef (North) (18-105a),18-105a,2023-02-10T00:00:00Z,316,0,3,7,14
Banfield Reef (North) (18-105a),18-105a,2023-02-07T00:00:00Z,560,5,10,12,10
Banfield Reef (North) (18-105a),18-105a,2023-02-07T00:00:00Z,512,4,20,36,17
Banfield Reef (North) (18-105a),18-105a,2023-02-07T00:00:00Z,39,0,0,0,0
Banfield Reef (North) (18-105a),18-105a,2023-02-07T00:00:00Z,550,6,12,15,21
Banfield Reef (North) (18-105a),18-105a,2023-02-07T00:00:00Z,482,9,11,8,8
Langford-Bird Reef (20-019),20-019,2023-02-07T00:00:00Z,99,0,0,1,0
Langford-Bird Reef (20-019),20-019,2023-02-07T00:00:00Z,75,0,0,0,0
Langford-Bird Reef (20-019),20-019,2023-02-07T00:00:00Z,99,0,0,0,0
Langford-Bird Reef (20-019),20-019,2023-02-07T00:00:00Z,48,0,0,0,0
Langford-Bird Reef (20-019),20-019,2023-02-07T00:00:00Z,27,0,0,0,0
Langford-Bird Reef (20-019),20-019,2023-02-07T00:00:00Z,54,0,0,0,0
Langford-Bird Reef (20-019),20-019,2023-02-07T00:00:00Z,105,0,0,0,0
Langford-Bird Reef (20-019),20-019,2023-02-07T00:00:00Z,105,0,0,0,0
Langford-Bird Reef (20-019),20-019,2023-02-07T00:00:00Z,75,0,0,0,0
Langford-Bird Reef (20-019),20-019,2023-02-07T00:00:00Z,27,0,0,0,0
Green Island Reef (16-049),16-049,2023-02-06T00:00:00Z,335,0,0,0,0
Green Island Reef (16-049),16-049,2023-02-06T00:00:00Z,335,0,0,0,0
Green Island Reef (16-049),16-049,2023-02-06T00:00:00Z,335,0,0,0,0
Green Island Reef (16-049),16-049,2023-02-06T00:00:00Z,335,0,0,0,0
Banfield Reef (North) (18-105a),18-105a,2023-02-06T00:00:00Z,578,8,28,52,24
Langford-Bird Reef (20-019),20-019,2023-02-06T00:00:00Z,153,0,0,1,0
Langford-Bird Reef (20-019),20-019,2023-02-06T00:00:00Z,156,0,0,0,0
Thetford Reef (16-068),16-068,2023-02-06T00:00:00Z,400,0,1,0,0
Thetford Reef (16-068),16-068,2023-02-06T00:00:00Z,400,0,1,0,0
Thetford Reef (16-068),16-068,2023-02-06T00:00:00Z,400,0,0,1,0
Thetford Reef (16-068),16-068,2023-02-06T00:00:00Z,400,0,1,0,0
Arlington Reef (16-064),16-064,2023-02-06T00:00:00Z,385,0,1,0,0
Arlington Reef (16-064),16-064,2023-02-06T00:00:00Z,385,0,0,0,0
Arlington Reef (16-064),16-064,2023-02-06T00:00:00Z,385,0,1,0,0
Arlington Reef (16-064),16-064,2023-02-06T00:00:00Z,385,0,0,0,0
Startle Reefs (15-028),15-028,2023-02-05T00:00:00Z,480,3,1,0,0
Startle Reefs (15-028),15-028,2023-02-05T00:00:00Z,480,0,1,0,1
Startle Reefs (15-028),15-028,2023-02-05T00:00:00Z,480,0,0,0,1
Startle Reefs (15-028),15-028,2023-02-05T00:00:00Z,480,0,1,1,2
U/N Reef (21-551),21-551,2023-02-05T00:00:00Z,174,0,4,5,4
U/N Reef (21-551),21-551,2023-02-05T00:00:00Z,370,2,10,2,3
U/N Reef (21-551),21-551,2023-02-05T00:00:00Z,177,11,7,2,2
Green Island Reef (16-049),16-049,2023-02-05T00:00:00Z,335,0,0,0,0
