ReefName,Year,LOD_sample_positive,Conc_mean
Green Island Reef (16-049),2025,0,0
Green Island Reef (16-049),2025,0,0
Green Island Reef (16-049),2025,1,8.079970255
Green Island Reef (16-049),2025,0,0
Green Island Reef (16-049),2025,0,0
Green Island Reef (16-049),2025,0,0
Green Island Reef (16-049),2025,1,8.264246397
Green Island Reef (16-049),2025,0,0
Green Island Reef (16-049),2025,1,24.42893833
Green Island Reef (16-049),2025,1,8.062987961
Green Island Reef (16-049),2025,0,0
Green Island Reef (16-049),2025,0,0
Green Island Reef (16-049),2025,0,0
Green Island Reef (16-049),2025,0,0
Green Island Reef (16-049),2025,1,32.51818009
Green Island Reef (16-049),2025,0,0
Green Island Reef (16-049),2025,1,8.681371808
Green Island Reef (16-049),2025,0,0
Green Island Reef (16-049),2025,0,0
Green Island Reef (16-049),2025,0,0
Green Island Reef (16-049),2025,0,0
Green Island Reef (16-049),2025,0,0
Green Island Reef (16-049),2025,0,0
Thetford Reef (16-068),2025,1,8.143731393
Thetford Reef (16-068),2025,0,0
Thetford Reef (16-068),2025,1,8.287922479
Thetford Reef (16-068),2025,0,0
Thetford Reef (16-068),2025,0,0
Thetford Reef (16-068),2025,1,9.220229276
Thetford Reef (16-068),2025,1,8.517536893
Thetford Reef (16-068),2025,0,0
Thetford Reef (16-068),2025,0,0
Thetford Reef (16-068),2025,0,0
Thetford Reef (16-068),2025,0,0
Thetford Reef (16-068),2025,0,0
Thetford Reef (16-068),2025,0,0
Thetford Reef (16-068),2025,1,8.105949685
Thetford Reef (16-068),2025,0,0
Thetford Reef (16-068),2025,0,0
Thetford Reef (16-068),2025,1,9.793855995
Thetford Reef (16-068),2025,0,0
Thetford Reef (16-068),2025,0,0
Thetford Reef (16-068),2025,0,0
Thetford Reef (16-068),2025,0,0
Thetford Reef (16-068),2025,1,8.594695106
Thetford Reef (16-068),2025,0,0
Thetford Reef (16-068),2025,0,0
Thetford Reef (16-068),2025,0,0
Thetford Reef (16-068),2025,0,0
Thetford Reef (16-068),2025,1,8.206979558
Thetford Reef (16-068),2025,0,0
Thetford Reef (16-068),2025,0,0
Thetford Reef (16-068),2025,0,0
Thetford Reef (16-068),2025,0,0
Thetford Reef (16-068),2025,1,7.984913886
Thetford Reef (16-068),2025,1,8.441751078
Thetford Reef (16-068),2025,0,0
Thetford Reef (16-068),2025,0,0
Thetford Reef (16-068),2025,0,0
Rib Reef (18-032),2025,1,17.55407397
Rib Reef (18-032),2025,1,31.71207793
Rib Reef (18-032),2025,0,0
Rib Reef (18-032),2025,1,16.37342535
Rib Reef (18-032),2025,1,8.345538564
Rib Reef (18-032),2025,1,17.6604012
Rib Reef (18-032),2025,1,8.141476661
Rib Reef (18-032),2025,1,8.034720272
Rib Reef (18-032),2025,1,18.44416615
Rib Reef (18-032),2025,1,17.30188653
Rib Reef (18-032),2025,0,0
Rib Reef (18-032),2025,0,0
Rib Reef (18-032),2025,1,40.50273411
Rib Reef (18-032),2025,1,75.84772334
Rib Reef (18-032),2025,1,44.65423711
Rib Reef (18-032),2025,1,44.00515705
Rib Reef (18-032),2025,1,37.40627244
Rib Reef (18-032),2025,1,25.81244633
Rib Reef (18-032),2025,1,64.55594748
Rib Reef (18-032),2025,1,138.8555154
Rib Reef (18-032),2025,1,51.41640455
Rib Reef (18-032),2025,1,36.5724586
Rib Reef (18-032),2025,1,57.15094283
Rib Reef (18-032),2025,1,57.66900592
Rib Reef (18-032),2025,1,82.67911747
Rib Reef (18-032),2025,1,95.22901475
Rib Reef (18-032),2025,1,234.7553909
Rib Reef (18-032),2025,1,95.02472207
Rib Reef (18-032),2025,1,161.9162723
Rib Reef (18-032),2025,1,111.5383051
Rib Reef (18-032),2025,1,237.1239781
Rib Reef (18-032),2025,1,152.269578
Rib Reef (18-032),2025,1,46.04208805
Rib Reef (18-032),2025,1,86.70945615
Rib Reef (18-032),2025,1,121.0746869
Rib Reef (18-032),2025,1,102.8410524
John Brewer Reef (18-075),2025,1,74.7074157
John Brewer Reef (18-075),2025,1,16.50580633
John Brewer Reef (18-075),2025,1,25.48259776
John Brewer Reef (18-075),2025,0,0
John Brewer Reef (18-075),2025,1,16.61212295
John Brewer Reef (18-075),2025,1,26.20988209
John Brewer Reef (18-075),2025,1,35.84229536
John Brewer Reef (18-075),2025,1,25.36737286
John Brewer Reef (18-075),2025,1,40.6831719
John Brewer Reef (18-075),2025,1,9.033790603
John Brewer Reef (18-075),2025,1,41.87847488
John Brewer Reef (18-075),2025,1,7.646204531
John Brewer Reef (18-075),2025,0,0
John Brewer Reef (18-075),2025,0,0
John Brewer Reef (18-075),2025,0,0
John Brewer Reef (18-075),2025,0,0
John Brewer Reef (18-075),2025,1,8.203164674
John Brewer Reef (18-075),2025,0,0
John Brewer Reef (18-075),2025,0,0
John Brewer Reef (18-075),2025,0,0
John Brewer Reef (18-075),2025,0,0
John Brewer Reef (18-075),2025,0,0
John Brewer Reef (18-075),2025,0,0
John Brewer Reef (18-075),2025,0,0
John Brewer Reef (18-075),2025,1,43.52086522
John Brewer Reef (18-075),2025,1,35.06376185
John Brewer Reef (18-075),2025,1,17.68994406
John Brewer Reef (18-075),2025,1,34.53696147
John Brewer Reef (18-075),2025,0,0
John Brewer Reef (18-075),2025,1,65.45259655
John Brewer Reef (18-075),2025,0,0
John Brewer Reef (18-075),2025,1,61.33451834
John Brewer Reef (18-075),2025,1,59.44391415
John Brewer Reef (18-075),2025,1,55.96039295
John Brewer Reef (18-075),2025,1,74.78817478
John Brewer Reef (18-075),2025,1,58.07195529
John Brewer Reef (18-075),2025,1,51.11729801
John Brewer Reef (18-075),2025,1,26.21477488
John Brewer Reef (18-075),2025,1,34.49809067
John Brewer Reef (18-075),2025,1,9.221193194
John Brewer Reef (18-075),2025,1,8.185282163
John Brewer Reef (18-075),2025,1,8.981376328
Davies Reef (18-096),2025,1,109.5942065
Davies Reef (18-096),2025,1,144.3812549
Davies Reef (18-096),2025,1,145.5174029
Davies Reef (18-096),2025,1,330.9710741
Davies Reef (18-096),2025,1,117.9216966
Davies Reef (18-096),2025,1,98.23911041
Davies Reef (18-096),2025,1,124.6232986
Davies Reef (18-096),2025,1,102.2535235
Davies Reef (18-096),2025,1,110.6200621
Davies Reef (18-096),2025,1,64.62820172
Davies Reef (18-096),2025,1,214.100951
Davies Reef (18-096),2025,1,153.192772
Davies Reef (18-096),2025,1,8.262698539
Davies Reef (18-096),2025,1,239.7643805
Davies Reef (18-096),2025,1,71.6954805
Davies Reef (18-096),2025,1,92.63553321
Davies Reef (18-096),2025,1,16.75009131
Davies Reef (18-096),2025,1,51.63597465
Davies Reef (18-096),2025,1,16.3741054
Davies Reef (18-096),2025,1,17.92654619
Davies Reef (18-096),2025,1,160.6878564
Davies Reef (18-096),2025,1,104.5763031
Davies Reef (18-096),2025,1,122.5416139
Davies Reef (18-096),2025,1,141.0629779
Davies Reef (18-096),2025,1,18.05418022
Davies Reef (18-096),2025,1,8.543929271
Davies Reef (18-096),2025,1,8.018656075
Davies Reef (18-096),2025,1,8.472960256
Davies Reef (18-096),2025,1,24.6284388
Davies Reef (18-096),2025,1,8.330567367
Davies Reef (18-096),2025,1,16.50723293
Davies Reef (18-096),2025,0,0
Davies Reef (18-096),2025,1,8.608951606
Davies Reef (18-096),2025,1,36.4055559
Davies Reef (18-096),2025,1,8.20583459
Davies Reef (18-096),2025,0,0
Davies Reef (18-096),2025,1,40.87877534
Davies Reef (18-096),2025,1,34.14228894
Davies Reef (18-096),2025,1,8.662620932
Davies Reef (18-096),2025,1,8.937708847
Davies Reef (18-096),2025,1,8.65582265
Davies Reef (18-096),2025,1,8.66219569
Bowden Reef (19-019),2025,0,0
Bowden Reef (19-019),2025,0,0
Bowden Reef (19-019),2025,1,8.201640286
Bowden Reef (19-019),2025,0,0
Bowden Reef (19-019),2025,1,34.09366719
Bowden Reef (19-019),2025,0,0
Bowden Reef (19-019),2025,1,8.296104893
Bowden Reef (19-019),2025,1,34.39484071
Bowden Reef (19-019),2025,1,33.75421353
Bowden Reef (19-019),2025,1,17.70815179
Bowden Reef (19-019),2025,1,9.16516073
Bowden Reef (19-019),2025,0,0
Bowden Reef (19-019),2025,1,24.35443606
Bowden Reef (19-019),2025,1,24.26146176
Bowden Reef (19-019),2025,1,8.716103062
Bowden Reef (19-019),2025,1,8.492533118
Bowden Reef (19-019),2025,1,8.417992294
Bowden Reef (19-019),2025,1,8.543101698
Bowden Reef (19-019),2025,0,0
Bowden Reef (19-019),2025,1,25.73145032
Bowden Reef (19-019),2025,0,0
Bowden Reef (19-019),2025,1,17.70210396
Bowden Reef (19-019),2025,1,25.55990182
Bowden Reef (19-019),2025,1,24.88067485
Bowden Reef (19-019),2025,1,8.984577656
Bowden Reef (19-019),2025,1,26.12090092
Bowden Reef (19-019),2025,1,8.878799714
Bowden Reef (19-019),2025,1,7.947872579
Bowden Reef (19-019),2025,1,8.396763727
Bowden Reef (19-019),2025,1,28.65348458
Bowden Reef (19-019),2025,1,9.366554953
Bowden Reef (19-019),2025,0,0
Bowden Reef (19-019),2025,1,8.483143151
Bowden Reef (19-019),2025,0,0
Bowden Reef (19-019),2025,1,37.70336062
Bowden Reef (19-019),2025,0,0
Bowden Reef (19-019),2025,1,28.30974553
Bowden Reef (19-019),2025,1,29.03511375
Bowden Reef (19-019),2025,1,92.29592979
Bowden Reef (19-019),2025,1,35.04293952
Bowden Reef (19-019),2025,1,18.13581884
Bowden Reef (19-019),2025,1,8.705783822
Banfield Reef (North) (18-105a),2025,1,23.42018299
Banfield Reef (North) (18-105a),2025,1,47.5551663
Banfield Reef (North) (18-105a),2025,1,39.82535899
Banfield Reef (North) (18-105a),2025,1,8.252651989
Banfield Reef (North) (18-105a),2025,1,49.46545735
Banfield Reef (North) (18-105a),2025,1,69.8321633
Banfield Reef (North) (18-105a),2025,1,16.25380274
Banfield Reef (North) (18-105a),2025,1,31.42463509
Banfield Reef (North) (18-105a),2025,1,32.94476867
Banfield Reef (North) (18-105a),2025,1,56.70735128
Banfield Reef (North) (18-105a),2025,1,105.8458149
Banfield Reef (North) (18-105a),2025,1,65.42393491
Banfield Reef (North) (18-105a),2025,1,48.08681421
Banfield Reef (North) (18-105a),2025,1,47.37366959
Banfield Reef (North) (18-105a),2025,1,114.2039537
Banfield Reef (North) (18-105a),2025,1,24.20666143
Banfield Reef (North) (18-105a),2025,1,76.8041119
Banfield Reef (North) (18-105a),2025,1,56.61384836
Banfield Reef (North) (18-105a),2025,1,40.83152935
Banfield Reef (North) (18-105a),2025,1,64.95498866
Banfield Reef (North) (18-105a),2025,1,88.92478198
Banfield Reef (North) (18-105a),2025,1,880.8537126
Banfield Reef (North) (18-105a),2025,1,56.30378276
Banfield Reef (North) (18-105a),2025,1,134.6864685
Judith Wright Reef (18-101),2025,1,645.8701015
Judith Wright Reef (18-101),2025,1,460.4844868
Judith Wright Reef (18-101),2025,1,865.6248808
Judith Wright Reef (18-101),2025,0,0
Judith Wright Reef (18-101),2025,0,0
Judith Wright Reef (18-101),2025,0,0
Judith Wright Reef (18-101),2025,0,0
Judith Wright Reef (18-101),2025,1,107.2293162
Judith Wright Reef (18-101),2025,1,66.31036028
Judith Wright Reef (18-101),2025,1,91.24976769
Judith Wright Reef (18-101),2025,1,132.4118882
Judith Wright Reef (18-101),2025,1,269.9800551
Judith Wright Reef (18-101),2025,1,23.94282371
Judith Wright Reef (18-101),2025,1,58.66061747
Judith Wright Reef (18-101),2025,1,35.35067886
Judith Wright Reef (18-101),2025,0,0
Judith Wright Reef (18-101),2025,1,16.37438145
Judith Wright Reef (18-101),2025,1,16.61918778
Judith Wright Reef (18-101),2025,1,49.09149371
Judith Wright Reef (18-101),2025,1,41.00631885
Judith Wright Reef (18-101),2025,1,111.1479118
Judith Wright Reef (18-101),2025,1,75.06781407
Judith Wright Reef (18-101),2025,1,16.84201062
Judith Wright Reef (18-101),2025,1,72.19972126
U/N Reef (20-386),2025,1,84.58094448
U/N Reef (20-386),2025,1,16.59923326
U/N Reef (20-386),2025,1,68.7819019
U/N Reef (20-386),2025,1,9.362580255
U/N Reef (20-386),2025,1,55.32993078
U/N Reef (20-386),2025,1,31.63027838
U/N Reef (20-386),2025,0,0
U/N Reef (20-386),2025,0,0
U/N Reef (20-386),2025,0,0
U/N Reef (20-386),2025,0,0
U/N Reef (20-386),2025,0,0
U/N Reef (20-386),2025,0,0
U/N Reef (20-386),2025,0,0
U/N Reef (20-386),2025,1,10.82143709
U/N Reef (20-386),2025,0,0
U/N Reef (20-386),2025,1,13.51488233
U/N Reef (20-386),2025,1,8.650306799
U/N Reef (20-386),2025,1,35.32709163
U/N Reef (20-386),2025,1,34.39873718
U/N Reef (20-386),2025,1,50.28091148
U/N Reef (20-386),2025,1,69.03342381
U/N Reef (20-386),2025,0,0
U/N Reef (20-386),2025,1,10.0751102
U/N Reef (20-386),2025,1,25.87241661
U/N Reef (21-057),2025,0,0
U/N Reef (21-057),2025,0,0
U/N Reef (21-057),2025,1,9.785166755
U/N Reef (21-057),2025,0,0
U/N Reef (21-057),2025,0,0
U/N Reef (21-057),2025,0,0
U/N Reef (21-057),2025,0,0
U/N Reef (21-057),2025,0,0
U/N Reef (21-057),2025,0,0
U/N Reef (21-057),2025,0,0
U/N Reef (21-057),2025,1,8.152384311
U/N Reef (21-057),2025,0,0
U/N Reef (21-057),2025,0,0
U/N Reef (21-057),2025,0,0
U/N Reef (21-057),2025,0,0
U/N Reef (21-057),2025,0,0
U/N Reef (21-057),2025,0,0
U/N Reef (21-057),2025,0,0
U/N Reef (21-057),2025,1,9.699650109
U/N Reef (21-057),2025,0,0
U/N Reef (21-057),2025,0,0
U/N Reef (21-057),2025,1,9.994652867
U/N Reef (21-057),2025,0,0
U/N Reef (21-057),2025,0,0
Bushy-Redbill Reef (20-310),2025,1,101.3828427
Bushy-Redbill Reef (20-310),2025,1,58.30139816
Bushy-Redbill Reef (20-310),2025,1,101.8516593
Bushy-Redbill Reef (20-310),2025,1,50.23434609
Bushy-Redbill Reef (20-310),2025,1,47.50236981
Bushy-Redbill Reef (20-310),2025,1,74.29507077
Bushy-Redbill Reef (20-310),2025,1,101.8447414
Bushy-Redbill Reef (20-310),2025,1,103.4032613
Bushy-Redbill Reef (20-310),2025,1,31.92528225
Bushy-Redbill Reef (20-310),2025,1,88.46668527
Bushy-Redbill Reef (20-310),2025,1,57.57584944
Bushy-Redbill Reef (20-310),2025,1,129.573521
Bushy-Redbill Reef (20-310),2025,1,41.63385518
Bushy-Redbill Reef (20-310),2025,1,197.6004437
Bushy-Redbill Reef (20-310),2025,0,0
Bushy-Redbill Reef (20-310),2025,1,9.8788362
Bushy-Redbill Reef (20-310),2025,1,11.52912676
Bushy-Redbill Reef (20-310),2025,0,0
Bushy-Redbill Reef (20-310),2025,1,22.2112745
Bushy-Redbill Reef (20-310),2025,0,0
Bushy-Redbill Reef (20-310),2025,1,15.73382579
Bushy-Redbill Reef (20-310),2025,1,9.292572364
Bushy-Redbill Reef (20-310),2025,1,21.75388299
Bushy-Redbill Reef (20-310),2025,1,36.01807952
North Direction Reef (14-143),2025,1,17.21328422
North Direction Reef (14-143),2025,1,8.831256442
North Direction Reef (14-143),2025,0,0
North Direction Reef (14-143),2025,1,16.71677046
North Direction Reef (14-143),2025,1,43.46600622
North Direction Reef (14-143),2025,0,0
North Direction Reef (14-143),2025,0,0
North Direction Reef (14-143),2025,1,9.056972712
North Direction Reef (14-143),2025,1,8.396363631
North Direction Reef (14-143),2025,1,8.909731172
North Direction Reef (14-143),2025,1,10.00088342
North Direction Reef (14-143),2025,1,10.1527825
North Direction Reef (14-143),2025,1,271.1647868
North Direction Reef (14-143),2025,1,149.3933871
North Direction Reef (14-143),2025,1,97.2373344
North Direction Reef (14-143),2025,1,504.4956386
North Direction Reef (14-143),2025,1,197.1938476
North Direction Reef (14-143),2025,1,148.3647868
North Direction Reef (14-143),2025,1,148.910585
North Direction Reef (14-143),2025,1,854.8596382
North Direction Reef (14-143),2025,1,162.045157
North Direction Reef (14-143),2025,1,215.9834146
North Direction Reef (14-143),2025,1,187.2243851
North Direction Reef (14-143),2025,1,190.3580099
North Direction Reef (14-143),2025,1,18.74753796
North Direction Reef (14-143),2025,1,10.18030979
North Direction Reef (14-143),2025,1,10.53650044
North Direction Reef (14-143),2025,0,0
North Direction Reef (14-143),2025,0,0
North Direction Reef (14-143),2025,0,0
North Direction Reef (14-143),2025,0,0
North Direction Reef (14-143),2025,0,0
North Direction Reef (14-143),2025,0,0
North Direction Reef (14-143),2025,0,0
North Direction Reef (14-143),2025,0,0
North Direction Reef (14-143),2025,0,0
North Direction Reef (14-143),2025,0,0
North Direction Reef (14-143),2025,0,0
North Direction Reef (14-143),2025,0,0
North Direction Reef (14-143),2025,0,0
North Direction Reef (14-143),2025,0,0
North Direction Reef (14-143),2025,1,116.6942239
Lizard Island Reef (Lagoon) (14-116d),2025,1,39.10984285
Lizard Island Reef (Lagoon) (14-116d),2025,1,48.93416315
Lizard Island Reef (Lagoon) (14-116d),2025,1,82.72949606
Lizard Island Reef (Lagoon) (14-116d),2025,1,130.2660272
Lizard Island Reef (Lagoon) (14-116d),2025,1,20.65876331
Lizard Island Reef (Lagoon) (14-116d),2025,1,46.44443281
Lizard Island Reef (Lagoon) (14-116d),2025,1,24.4764436
Lizard Island Reef (Lagoon) (14-116d),2025,1,42.58039221
Lizard Island Reef (Lagoon) (14-116d),2025,1,15.58514424
Lizard Island Reef (Lagoon) (14-116d),2025,1,25.31578839
Lizard Island Reef (Lagoon) (14-116d),2025,0,0
Lizard Island Reef (Lagoon) (14-116d),2025,1,17.82351024
Lizard Island Reef (Lagoon) (14-116d),2025,1,8.545997925
Lizard Island Reef (Lagoon) (14-116d),2025,0,0
Lizard Island Reef (Lagoon) (14-116d),2025,1,9.190457873
Lizard Island Reef (Lagoon) (14-116d),2025,0,0
Lizard Island Reef (Lagoon) (14-116d),2025,0,0
Lizard Island Reef (Lagoon) (14-116d),2025,1,8.334895782
Lizard Island Reef (Lagoon) (14-116d),2025,0,0
Lizard Island Reef (Lagoon) (14-116d),2025,1,8.823308721
Lizard Island Reef (Lagoon) (14-116d),2025,1,65.84112123
Lizard Island Reef (Lagoon) (14-116d),2025,1,31.85820803
Lizard Island Reef (Lagoon) (14-116d),2025,1,87.73480766
Lizard Island Reef (Lagoon) (14-116d),2025,1,42.06099696
Lizard Island Reef (Lagoon) (14-116d),2025,1,70.15199214
Lizard Island Reef (Lagoon) (14-116d),2025,1,62.50312105
Lizard Island Reef (Lagoon) (14-116d),2025,1,24.74836651
Lizard Island Reef (Lagoon) (14-116d),2025,1,43.5581468
Lizard Island Reef (Lagoon) (14-116d),2025,1,25.71063749
Lizard Island Reef (Lagoon) (14-116d),2025,1,50.11854004
Lizard Island Reef (North West) (14-116a),2025,1,9.161829762
Lizard Island Reef (North West) (14-116a),2025,0,0
Lizard Island Reef (North West) (14-116a),2025,0,0
Lizard Island Reef (North West) (14-116a),2025,1,17.14305282
Lizard Island Reef (North West) (14-116a),2025,0,0
Lizard Island Reef (North West) (14-116a),2025,0,0
Lizard Island Reef (North West) (14-116a),2025,0,0
Lizard Island Reef (North West) (14-116a),2025,0,0
Lizard Island Reef (North West) (14-116a),2025,0,0
Lizard Island Reef (North West) (14-116a),2025,0,0
Lizard Island Reef (North East) (14-116b),2025,1,17.16223117
Lizard Island Reef (North East) (14-116b),2025,1,8.749811724
Lizard Island Reef (North East) (14-116b),2025,1,16.55384414
Lizard Island Reef (North East) (14-116b),2025,0,0
Lizard Island Reef (North East) (14-116b),2025,0,0
Lizard Island Reef (North East) (14-116b),2025,1,9.480275586
Lizard Island Reef (North East) (14-116b),2025,0,0
Lizard Island Reef (North East) (14-116b),2025,0,0
Lizard Island Reef (North East) (14-116b),2025,1,52.54436061
Lizard Island Reef (North East) (14-116b),2025,0,0
Lizard Island Reef (Lagoon) (14-116d),2025,1,26.38680786
Lizard Island Reef (Lagoon) (14-116d),2025,1,9.600445256
Lizard Island Reef (Lagoon) (14-116d),2025,0,0
Lizard Island Reef (Lagoon) (14-116d),2025,0,0
Lizard Island Reef (Lagoon) (14-116d),2025,0,0
Lizard Island Reef (Lagoon) (14-116d),2025,0,0
Lizard Island Reef (Lagoon) (14-116d),2025,1,8.363336138
Lizard Island Reef (Lagoon) (14-116d),2025,1,7.771466486
Lizard Island Reef (Lagoon) (14-116d),2025,1,9.494045377
Lizard Island Reef (Lagoon) (14-116d),2025,0,0
Lizard Island Reef (Lagoon) (14-116d),2025,0,0
Lizard Island Reef (Lagoon) (14-116d),2025,1,8.875227347
Lizard Island Reef (Lagoon) (14-116d),2025,0,0
Lizard Island Reef (Lagoon) (14-116d),2025,1,27.18256004
Lizard Island Reef (Lagoon) (14-116d),2025,1,35.23911405
Lizard Island Reef (Lagoon) (14-116d),2025,0,0
Lizard Island Reef (Lagoon) (14-116d),2025,1,8.300005831
Lizard Island Reef (Lagoon) (14-116d),2025,1,9.180418029
Lizard Island Reef (Lagoon) (14-116d),2025,0,0
Lizard Island Reef (Lagoon) (14-116d),2025,1,119.2815632
Lizard Island Reef (North West) (14-116a),2025,0,0
Lizard Island Reef (North West) (14-116a),2025,0,0
Lizard Island Reef (North West) (14-116a),2025,0,0
Lizard Island Reef (North West) (14-116a),2025,0,0
Lizard Island Reef (North West) (14-116a),2025,0,0
Lizard Island Reef (North West) (14-116a),2025,1,8.193262853
Lizard Island Reef (North West) (14-116a),2025,0,0
Lizard Island Reef (North West) (14-116a),2025,0,0
Lizard Island Reef (North West) (14-116a),2025,0,0
Lizard Island Reef (North West) (14-116a),2025,0,0
Lizard Island Reef (North East) (14-116b),2025,0,0
Lizard Island Reef (North East) (14-116b),2025,0,0
Lizard Island Reef (North East) (14-116b),2025,1,16.8613214
Lizard Island Reef (North East) (14-116b),2025,0,0
Lizard Island Reef (North East) (14-116b),2025,1,16.14844222
Lizard Island Reef (North East) (14-116b),2025,0,0
Lizard Island Reef (North East) (14-116b),2025,1,7.720467634
Lizard Island Reef (North East) (14-116b),2025,0,0
Lizard Island Reef (North East) (14-116b),2025,0,0
Lizard Island Reef (North East) (14-116b),2025,1,8.263472468
Lizard Island Reef (Lagoon) (14-116d),2025,1,16.17957093
Lizard Island Reef (Lagoon) (14-116d),2025,1,50.5777929
Lizard Island Reef (Lagoon) (14-116d),2025,1,25.93169063
Lizard Island Reef (Lagoon) (14-116d),2025,1,16.59025848
Lizard Island Reef (Lagoon) (14-116d),2025,1,16.24501292
Lizard Island Reef (Lagoon) (14-116d),2025,1,24.6399913
Lizard Island Reef (Lagoon) (14-116d),2025,1,35.19782145
Lizard Island Reef (Lagoon) (14-116d),2025,1,43.44340302
Lizard Island Reef (Lagoon) (14-116d),2025,1,55.66369146
Lizard Island Reef (Lagoon) (14-116d),2025,1,25.63638166
Eyrie Reef (14-118),2025,1,40.16061164
Eyrie Reef (14-118),2025,1,9.536631033
Eyrie Reef (14-118),2025,1,8.423215896
Eyrie Reef (14-118),2025,1,8.739845641
Eyrie Reef (14-118),2025,1,27.38891076
Eyrie Reef (14-118),2025,1,8.558016457
Eyrie Reef (14-118),2025,1,18.09552982
Eyrie Reef (14-118),2025,1,40.20425454
Eyrie Reef (14-118),2025,1,24.23326001
Eyrie Reef (14-118),2025,1,72.07179889
Eyrie Reef (14-118),2025,1,8.251108602
Eyrie Reef (14-118),2025,1,16.88552164
Eyrie Reef (14-118),2025,0,0
Eyrie Reef (14-118),2025,0,0
Eyrie Reef (14-118),2025,1,8.088858426
Eyrie Reef (14-118),2025,1,8.135096356
Eyrie Reef (14-118),2025,1,7.704288885
Eyrie Reef (14-118),2025,0,0
Eyrie Reef (14-118),2025,0,0
Eyrie Reef (14-118),2025,1,8.519592695
Eyrie Reef (14-118),2025,1,8.102600835
Eyrie Reef (14-118),2025,1,8.129475452
Eyrie Reef (14-118),2025,1,7.508268021
Eyrie Reef (14-118),2025,1,8.149372973
Eyrie Reef (14-118),2025,0,0
Eyrie Reef (14-118),2025,0,0
Eyrie Reef (14-118),2025,0,0
Eyrie Reef (14-118),2025,0,0
Eyrie Reef (14-118),2025,1,7.785868272
Eyrie Reef (14-118),2025,1,7.50762932
Eyrie Reef (14-118),2025,0,0
Eyrie Reef (14-118),2025,1,15.66970926
Eyrie Reef (14-118),2025,1,8.234552667
Eyrie Reef (14-118),2025,1,16.0793826
Eyrie Reef (14-118),2025,1,18.73659119
Eyrie Reef (14-118),2025,1,8.562999777
Eyrie Reef (14-118),2025,1,95.49567103
Eyrie Reef (14-118),2025,1,24.11953658
Eyrie Reef (14-118),2025,1,47.57443741
Eyrie Reef (14-118),2025,1,55.43267727
Eyrie Reef (14-118),2025,1,73.37299213
Eyrie Reef (14-118),2025,1,35.68616174
U/N Reef (21-250a),2025,1,23.06364364922046
U/N Reef (21-250a),2025,1,15.578952804207798
U/N Reef (21-250a),2025,1,22.960967570543282
U/N Reef (21-250a),2025,1,15.485601313412186
U/N Reef (21-250a),2025,1,15.688634477555748
U/N Reef (21-250a),2025,1,23.614055849611752
U/N Reef (21-250a),2025,1,22.955216467380517
U/N Reef (21-250a),2025,1,86.71663552522658
U/N Reef (21-250a),2025,1,7.619464024901388
U/N Reef (21-250a),2025,1,15.36597870290279
U/N Reef (21-250a),2025,1,30.952821113169186
U/N Reef (21-250a),2025,1,7.64090772718191
U/N Reef (21-250a),2025,0,0
U/N Reef (21-250a),2025,1,7.565889135003088
U/N Reef (21-250a),2025,1,7.590948790311812
U/N Reef (21-250a),2025,1,15.498011000454422
U/N Reef (21-250a),2025,0,0
U/N Reef (21-250a),2025,1,15.738034620881077
U/N Reef (21-250a),2025,1,7.88325425237417
U/N Reef (21-250a),2025,1,7.570758461952208
U/N Reef (21-250a),2025,1,15.353025868535038
U/N Reef (21-250a),2025,0,0
U/N Reef (21-250a),2025,0,0
U/N Reef (21-250a),2025,1,8.029602281749247
U/N Reef (21-264),2025,0,0
U/N Reef (21-264),2025,1,7.661808282136915
U/N Reef (21-264),2025,1,15.661052986979481
U/N Reef (21-264),2025,1,7.704625278711317
U/N Reef (21-264),2025,1,15.723033808171746
U/N Reef (21-264),2025,0,0
U/N Reef (21-264),2025,1,54.63623553514479
U/N Reef (21-264),2025,1,134.59236770868299
U/N Reef (21-264),2025,1,131.31761401891706
U/N Reef (21-264),2025,1,171.35656177997586
U/N Reef (21-264),2025,1,117.66387820243833
U/N Reef (21-264),2025,1,61.27323657274245
U/N Reef (21-264),2025,0,0
U/N Reef (21-264),2025,0,0
U/N Reef (21-264),2025,0,0
U/N Reef (21-264),2025,0,0
U/N Reef (21-264),2025,0,0
U/N Reef (21-264),2025,0,0
U/N Reef (21-264),2025,1,22.67239540815353
U/N Reef (21-264),2025,1,31.771236285567277
U/N Reef (21-264),2025,1,48.152067884802804
U/N Reef (21-264),2025,1,7.645210996270178
U/N Reef (21-264),2025,1,47.97329194843768
U/N Reef (21-264),2025,1,41.04132279753684
U/N Reef (21-256),2025,1,30.64062818884849
U/N Reef (21-256),2025,0,0
U/N Reef (21-256),2025,0,0
U/N Reef (21-256),2025,1,24.234301596879952
U/N Reef (21-256),2025,1,38.98872658610343
U/N Reef (21-256),2025,1,30.33526707440614
U/N Reef (21-256),2025,1,54.69141304492949
U/N Reef (21-256),2025,1,40.13267308473586
U/N Reef (21-256),2025,1,87.47098222374915
U/N Reef (21-256),2025,1,112.91458457708356
U/N Reef (21-256),2025,1,81.87534436583518
U/N Reef (21-256),2025,1,108.871454000473
U/N Reef (21-256),2025,1,94.22674924135207
U/N Reef (21-256),2025,0,0
U/N Reef (21-256),2025,1,24.11350887268781
U/N Reef (21-256),2025,1,70.84996998310088
U/N Reef (21-256),2025,1,31.220757588744156
